node_id,name,cell_type,logic_depth,fanout,fan_in,slack_ns,cell_delay_ps,drive_strength,cell_area_um2,congestion_score,is_critical
18739,LOG_2_D02_18739,Logic,2,5,3,0.110656,40,2,0.773,0.4286,0
18740,LOG_2_D08_18740,Logic,8,9,5,-0.045237,43,2,0.93,0.6054,1
18741,LOG_16_D12_18741,Logic,12,6,3,-0.02922,50,16,5.685,0.6236,1
18742,REG_2_D01_18742,Register,1,2,3,0.077497,41,2,0.688,0.121,0
18743,LOG_16_D05_18743,Logic,5,2,2,0.050083,32,16,3.623,0.4014,0
18744,LOG_2_D10_18744,Logic,10,12,5,-0.02811,36,2,0.82,0.8581,1
18745,LOG_1_D08_18745,Logic,8,8,2,0.115182,24,1,0.634,0.1,0
18746,BUF_2_D05_18746,Buffer,5,1,3,0.02685,28,2,0.921,0.3453,0
18747,REG_4_D06_18747,Register,6,6,5,-0.025958,54,4,1.408,0.6481,1
18748,BUF_2_D03_18748,Buffer,3,2,4,0.098452,13,2,0.974,0.3465,0
18749,REG_1_D05_18749,Register,5,2,4,0.093413,16,1,0.546,0.332,0
18750,LOG_1_D08_18750,Logic,8,1,3,0.099959,12,1,0.512,0.1449,0
18751,BUF_2_D10_18751,Buffer,10,10,3,-0.054025,38,2,0.695,0.507,1
18752,BUF_16_D10_18752,Buffer,10,13,5,-0.036237,48,16,3.241,0.6611,1
18753,LOG_16_D08_18753,Logic,8,3,4,0.043107,11,16,5.899,0.2159,0
18754,REG_4_D03_18754,Register,3,6,3,0.115459,31,4,1.044,0.4651,0
18755,LOG_1_D01_18755,Logic,1,7,2,0.092193,17,1,0.48,0.1735,0
18756,LOG_8_D07_18756,Logic,7,7,2,0.044368,9,8,2.564,0.1598,0
18757,LOG_2_D08_18757,Logic,8,3,2,0.132089,30,2,0.918,0.2794,0
18758,BUF_2_D07_18758,Buffer,7,6,3,0.07769,13,2,0.773,0.0662,0
18759,REG_2_D03_18759,Register,3,3,2,0.052563,40,2,0.86,0.1967,0
18760,LOG_1_D01_18760,Logic,1,6,4,0.093324,29,1,0.484,0.0905,0
18761,LOG_2_D12_18761,Logic,12,10,5,-0.068927,52,2,0.886,0.9359,1
18762,BUF_16_D02_18762,Buffer,2,1,3,0.099857,22,16,4.879,0.187,0
18763,BUF_8_D03_18763,Buffer,3,1,1,0.127413,25,8,2.346,0.4576,0
18764,LOG_16_D01_18764,Logic,1,6,4,0.140561,38,16,2.789,0.1982,0
18765,LOG_8_D01_18765,Logic,1,7,1,0.071859,40,8,2.487,0.3207,0
18766,LOG_4_D08_18766,Logic,8,15,3,-0.011164,46,4,0.902,0.8592,1
18767,BUF_2_D08_18767,Buffer,8,13,4,-0.007095,48,2,0.638,0.4887,1
18768,REG_16_D01_18768,Register,1,3,3,0.113233,11,16,3.488,0.078,0
18769,REG_16_D05_18769,Register,5,3,4,0.0701,26,16,4.687,0.3719,0
18770,LOG_8_D09_18770,Logic,9,5,1,-0.014489,43,8,1.583,0.652,1
18771,BUF_4_D08_18771,Buffer,8,8,2,0.089872,28,4,1.664,0.1642,0
18772,REG_16_D11_18772,Register,11,14,4,-0.001741,54,16,5.33,0.7525,1
18773,LOG_1_D02_18773,Logic,2,2,2,0.138921,23,1,0.515,0.2833,0
18774,REG_4_D06_18774,Register,6,8,2,0.087414,37,4,1.14,0.222,0
18775,BUF_4_D04_18775,Buffer,4,6,1,0.010085,28,4,1.026,0.1055,0
18776,LOG_2_D03_18776,Logic,3,2,4,0.083013,28,2,0.671,0.0663,0
18777,LOG_16_D06_18777,Logic,6,1,2,0.0185,45,16,3.463,0.4191,0
18778,LOG_4_D08_18778,Logic,8,5,4,0.070578,26,4,1.321,0.3985,0
18779,LOG_16_D05_18779,Logic,5,5,1,0.037202,33,16,5.862,0.2843,0
18780,BUF_2_D04_18780,Buffer,4,5,2,0.099967,11,2,0.776,0.0886,0
18781,REG_1_D04_18781,Register,4,1,2,0.031333,10,1,0.623,0.0872,0
18782,PRT_16_D07_18782,Port,7,3,1,0.016523,37,16,3.179,0.1227,0
18783,LOG_16_D08_18783,Logic,8,6,2,0.107201,41,16,4.119,0.0612,0
18784,PRT_16_D08_18784,Port,8,7,1,0.087328,34,16,3.016,0.2119,0
18785,BUF_2_D08_18785,Buffer,8,1,2,0.011957,29,2,0.607,0.0993,0
18786,REG_1_D08_18786,Register,8,1,3,0.094123,23,1,0.647,0.4013,0
18787,BUF_2_D03_18787,Buffer,3,8,3,0.058987,34,2,0.826,0.3767,0
18788,BUF_8_D03_18788,Buffer,3,8,2,0.039848,24,8,1.816,0.2335,0
18789,LOG_16_D07_18789,Logic,7,15,1,-0.078533,29,16,4.402,0.7499,1
18790,LOG_2_D08_18790,Logic,8,7,2,0.074833,11,2,0.875,0.3054,0
18791,BUF_4_D09_18791,Buffer,9,13,5,-0.071157,26,4,1.084,0.5267,1
18792,LOG_2_D01_18792,Logic,1,4,3,0.070215,29,2,0.674,0.0712,0
18793,REG_2_D05_18793,Register,5,2,1,0.052414,14,2,0.971,0.1738,0
18794,LOG_8_D07_18794,Logic,7,5,4,0.125385,24,8,2.791,0.3242,0
18795,LOG_1_D03_18795,Logic,3,7,3,0.036715,36,1,0.482,0.4606,0
18796,BUF_2_D05_18796,Buffer,5,7,2,0.031027,12,2,0.966,0.4486,0
18797,LOG_16_D05_18797,Logic,5,7,4,0.041498,32,16,4.754,0.4686,0
18798,LOG_4_D07_18798,Logic,7,6,3,0.062891,29,4,1.627,0.203,0
18799,BUF_16_D07_18799,Buffer,7,6,3,0.04103,44,16,5.224,0.1974,0
18800,LOG_8_D04_18800,Logic,4,7,3,0.127578,34,8,2.178,0.2552,0
18801,LOG_8_D01_18801,Logic,1,2,4,0.145656,41,8,2.888,0.1468,0
18802,BUF_8_D08_18802,Buffer,8,4,1,0.048655,11,8,2.499,0.3363,0
18803,BUF_1_D06_18803,Buffer,6,4,4,0.017135,27,1,0.588,0.3028,0
18804,BUF_1_D03_18804,Buffer,3,6,3,0.087305,11,1,0.606,0.1519,0
18805,LOG_2_D07_18805,Logic,7,12,4,-0.0277,47,2,0.768,0.8031,1
18806,BUF_8_D06_18806,Buffer,6,11,5,-0.078222,27,8,2.581,0.8871,1
18807,LOG_1_D06_18807,Logic,6,2,2,0.040374,45,1,0.569,0.4053,0
18808,LOG_2_D03_18808,Logic,3,1,4,0.033508,30,2,0.724,0.176,0
18809,LOG_8_D06_18809,Logic,6,1,4,0.081104,31,8,2.957,0.2459,0
18810,BUF_4_D06_18810,Buffer,6,5,5,-0.060431,41,4,1.27,0.7,1
18811,REG_8_D06_18811,Register,6,4,4,0.105013,15,8,2.677,0.2998,0
18812,REG_16_D10_18812,Register,10,8,4,-0.038458,39,16,3.775,0.6252,1
18813,LOG_2_D10_18813,Logic,10,9,2,-0.021527,39,2,0.97,0.7422,1
18814,LOG_1_D05_18814,Logic,5,6,2,0.065207,7,1,0.61,0.377,0
18815,LOG_8_D04_18815,Logic,4,3,4,0.021814,29,8,1.744,0.1142,0
18816,REG_16_D06_18816,Register,6,7,1,0.084039,9,16,3.462,0.139,0
18817,BUF_1_D08_18817,Buffer,8,5,3,0.138675,42,1,0.537,0.1367,0
18818,LOG_8_D02_18818,Logic,2,4,1,0.137957,45,8,1.918,0.4962,0
18819,BUF_1_D08_18819,Buffer,8,2,1,0.072766,11,1,0.562,0.4538,0
18820,BUF_2_D02_18820,Buffer,2,3,1,0.148854,19,2,0.743,0.3438,0
18821,BUF_1_D02_18821,Buffer,2,5,4,0.028551,14,1,0.583,0.0912,0
18822,LOG_16_D02_18822,Logic,2,2,2,0.126106,19,16,4.654,0.1462,0
18823,BUF_4_D03_18823,Buffer,3,6,4,0.082293,43,4,1.12,0.4893,0
18824,PRT_4_D08_18824,Port,8,1,4,0.025973,35,4,1.568,0.2606,0
18825,LOG_8_D07_18825,Logic,7,3,4,0.052228,17,8,1.836,0.4712,0
18826,LOG_8_D01_18826,Logic,1,5,3,0.099674,39,8,1.889,0.1902,0
18827,BUF_2_D04_18827,Buffer,4,8,1,0.091859,35,2,0.865,0.2221,0
18828,BUF_8_D08_18828,Buffer,8,8,4,0.130783,7,8,2.325,0.1581,0
18829,BUF_16_D06_18829,Buffer,6,6,4,0.147124,12,16,4.119,0.0791,0
18830,LOG_8_D07_18830,Logic,7,8,2,0.09258,9,8,2.105,0.2077,0
18831,LOG_2_D05_18831,Logic,5,6,3,0.093987,26,2,0.893,0.0744,0
18832,BUF_2_D02_18832,Buffer,2,1,1,0.121178,19,2,0.846,0.3852,0
18833,PRT_8_D01_18833,Port,1,8,3,0.017131,37,8,2.494,0.1986,0
18834,BUF_2_D04_18834,Buffer,4,3,2,0.138229,38,2,0.921,0.0862,0
18835,LOG_16_D10_18835,Logic,10,8,2,-0.059877,35,16,2.702,0.5097,1
18836,REG_16_D05_18836,Register,5,2,2,0.014932,45,16,3.206,0.3829,0
18837,LOG_4_D02_18837,Logic,2,7,4,0.124672,12,4,1.354,0.2987,0
18838,REG_2_D07_18838,Register,7,7,1,-0.007949,54,2,0.88,0.924,1
18839,BUF_16_D01_18839,Buffer,1,5,3,0.074864,41,16,2.857,0.1981,0
18840,LOG_1_D06_18840,Logic,6,8,4,0.060308,24,1,0.47,0.2025,0
18841,BUF_4_D03_18841,Buffer,3,7,4,0.086395,9,4,1.678,0.147,0
18842,LOG_4_D07_18842,Logic,7,3,1,0.075272,14,4,1.552,0.0834,0
18843,LOG_4_D12_18843,Logic,12,11,4,-0.016487,46,4,1.322,0.8652,1
18844,REG_16_D07_18844,Register,7,5,2,0.021192,13,16,3.642,0.2241,0
18845,LOG_8_D08_18845,Logic,8,3,4,0.119071,34,8,2.111,0.1942,0
18846,LOG_16_D06_18846,Logic,6,2,2,0.037025,42,16,3.192,0.1319,0
18847,LOG_8_D01_18847,Logic,1,1,4,0.038797,17,8,2.672,0.362,0
18848,LOG_8_D08_18848,Logic,8,8,1,0.002116,48,8,1.964,0.8802,1
18849,LOG_8_D08_18849,Logic,8,10,4,-0.011979,46,8,2.097,0.7639,1
18850,LOG_1_D07_18850,Logic,7,1,1,0.111677,5,1,0.571,0.2483,0
18851,LOG_4_D02_18851,Logic,2,6,1,0.132263,32,4,1.342,0.2116,0
18852,LOG_4_D01_18852,Logic,1,2,1,0.139578,32,4,1.155,0.3324,0
18853,PRT_1_D01_18853,Port,1,2,1,0.097435,27,1,0.642,0.2335,0
18854,BUF_16_D05_18854,Buffer,5,3,2,0.044673,45,16,5.012,0.3841,0
18855,LOG_4_D01_18855,Logic,1,8,3,0.032483,14,4,0.977,0.4773,0
18856,BUF_2_D01_18856,Buffer,1,7,1,0.11866,34,2,0.831,0.3042,0
18857,LOG_8_D07_18857,Logic,7,1,4,0.059125,38,8,2.256,0.3746,0
18858,LOG_4_D02_18858,Logic,2,6,3,0.121244,30,4,1.42,0.1813,0
18859,BUF_2_D05_18859,Buffer,5,5,3,0.099167,42,2,0.873,0.0873,0
18860,BUF_2_D05_18860,Buffer,5,2,3,0.096401,38,2,0.636,0.2503,0
18861,REG_8_D07_18861,Register,7,1,3,0.049643,9,8,1.553,0.3376,0
18862,PRT_4_D01_18862,Port,1,8,2,0.08098,39,4,1.163,0.0765,0
18863,BUF_4_D12_18863,Buffer,12,15,2,-0.067621,37,4,1.495,0.742,1
18864,PRT_2_D11_18864,Port,11,5,3,-0.056885,41,2,0.826,0.5383,1
18865,REG_16_D01_18865,Register,1,1,2,0.120674,39,16,3.718,0.2241,0
18866,REG_2_D10_18866,Register,10,15,5,-0.016836,36,2,0.737,0.5857,1
18867,LOG_8_D10_18867,Logic,10,12,4,-0.078162,41,8,2.079,0.6744,1
18868,LOG_2_D03_18868,Logic,3,3,1,0.138634,13,2,0.698,0.19,0
18869,LOG_4_D03_18869,Logic,3,2,2,0.113069,30,4,1.095,0.056,0
18870,BUF_8_D07_18870,Buffer,7,6,2,-0.054387,37,8,3.006,0.7693,1
18871,PRT_2_D01_18871,Port,1,3,1,0.050205,19,2,0.823,0.3948,0
18872,LOG_16_D03_18872,Logic,3,2,1,0.064197,39,16,4.853,0.3162,0
18873,LOG_2_D03_18873,Logic,3,2,4,0.045256,9,2,0.965,0.4355,0
18874,LOG_4_D02_18874,Logic,2,7,1,0.047685,7,4,1.04,0.0627,0
18875,PRT_16_D02_18875,Port,2,4,1,0.119392,25,16,4.605,0.078,0
18876,REG_8_D01_18876,Register,1,5,4,0.115454,25,8,1.506,0.4537,0
18877,LOG_2_D07_18877,Logic,7,4,5,-0.042218,27,2,0.972,0.6456,1
18878,BUF_4_D07_18878,Buffer,7,1,3,0.050401,33,4,1.373,0.3853,0
18879,REG_1_D02_18879,Register,2,4,1,0.149711,21,1,0.463,0.44,0
18880,PRT_4_D06_18880,Port,6,3,1,0.118096,22,4,1.307,0.1691,0
18881,LOG_16_D12_18881,Logic,12,4,4,-0.002809,49,16,5.465,0.5186,1
18882,LOG_16_D08_18882,Logic,8,14,2,-0.018318,30,16,3.085,0.4508,1
18883,LOG_8_D04_18883,Logic,4,8,2,0.042038,14,8,2.927,0.0657,0
18884,LOG_16_D02_18884,Logic,2,3,2,0.138531,7,16,3.257,0.1333,0
18885,BUF_1_D07_18885,Buffer,7,7,3,0.133466,37,1,0.643,0.2853,0
18886,BUF_1_D02_18886,Buffer,2,8,4,0.121106,38,1,0.524,0.116,0
18887,BUF_2_D04_18887,Buffer,4,6,4,0.113496,43,2,0.701,0.3465,0
18888,LOG_4_D07_18888,Logic,7,7,3,0.135949,40,4,1.616,0.343,0
18889,LOG_16_D06_18889,Logic,6,7,2,0.102509,44,16,5.293,0.4731,0
18890,BUF_4_D08_18890,Buffer,8,4,3,0.122711,29,4,1.279,0.2585,0
18891,BUF_2_D03_18891,Buffer,3,1,3,0.092558,21,2,0.931,0.0707,0
18892,LOG_8_D05_18892,Logic,5,3,2,0.052318,25,8,2.304,0.0826,0
18893,LOG_16_D06_18893,Logic,6,8,5,-0.039065,34,16,3.975,0.6712,1
18894,BUF_8_D02_18894,Buffer,2,3,2,0.124709,22,8,2.398,0.3019,0
18895,LOG_1_D11_18895,Logic,11,8,1,-0.053001,51,1,0.556,0.7979,1
18896,LOG_2_D07_18896,Logic,7,4,4,0.13755,20,2,0.78,0.4361,0
18897,REG_4_D03_18897,Register,3,5,3,0.077466,19,4,1.498,0.2919,0
18898,REG_8_D06_18898,Register,6,3,4,0.104448,14,8,2.323,0.2957,0
18899,LOG_8_D07_18899,Logic,7,12,1,-0.071928,37,8,2.978,0.8115,1
18900,LOG_2_D06_18900,Logic,6,5,4,0.128842,6,2,0.848,0.1559,0
18901,LOG_4_D07_18901,Logic,7,6,4,0.136331,34,4,1.473,0.0995,0
18902,BUF_16_D06_18902,Buffer,6,6,3,0.142277,38,16,3.759,0.364,0
18903,BUF_1_D05_18903,Buffer,5,6,3,0.104807,10,1,0.489,0.1419,0
18904,LOG_16_D08_18904,Logic,8,7,2,0.012711,18,16,3.756,0.4328,0
18905,LOG_8_D02_18905,Logic,2,7,3,0.110249,45,8,1.925,0.3413,0
18906,LOG_4_D03_18906,Logic,3,5,4,0.060679,33,4,1.129,0.2405,0
18907,BUF_1_D12_18907,Buffer,12,10,2,-0.063542,41,1,0.499,0.6797,1
18908,BUF_1_D04_18908,Buffer,4,7,3,0.11097,27,1,0.492,0.1303,0
18909,PRT_4_D06_18909,Port,6,4,3,0.067205,36,4,1.597,0.1768,0
18910,LOG_4_D04_18910,Logic,4,5,3,0.033609,27,4,1.391,0.478,0
18911,LOG_4_D02_18911,Logic,2,7,2,0.113494,41,4,1.433,0.4376,0
18912,LOG_8_D02_18912,Logic,2,4,4,0.042425,15,8,1.815,0.1651,0
18913,REG_16_D08_18913,Register,8,1,2,0.085767,45,16,4.026,0.2254,0
18914,BUF_8_D08_18914,Buffer,8,5,1,0.085476,14,8,2.614,0.2811,0
18915,LOG_1_D08_18915,Logic,8,5,1,0.140822,8,1,0.639,0.365,0
18916,REG_16_D07_18916,Register,7,7,4,0.142824,30,16,5.552,0.3835,0
18917,LOG_16_D02_18917,Logic,2,6,4,0.065167,15,16,4.768,0.1373,0
18918,LOG_8_D11_18918,Logic,11,15,2,-0.03101,41,8,2.647,0.813,1
18919,LOG_8_D01_18919,Logic,1,2,3,0.026628,42,8,3.03,0.3631,0
18920,LOG_16_D01_18920,Logic,1,8,3,0.034065,36,16,5.347,0.209,0
18921,REG_2_D12_18921,Register,12,5,2,-0.00298,41,2,0.973,0.5688,1
18922,LOG_2_D07_18922,Logic,7,4,4,-0.006614,59,2,0.639,0.5797,1
18923,PRT_4_D05_18923,Port,5,3,4,0.052262,9,4,1.135,0.4065,0
18924,BUF_16_D05_18924,Buffer,5,2,1,0.046814,10,16,3.478,0.198,0
18925,LOG_16_D01_18925,Logic,1,8,2,0.016992,6,16,5.12,0.4815,0
18926,BUF_4_D06_18926,Buffer,6,3,2,0.057872,41,4,1.101,0.4339,0
18927,LOG_4_D10_18927,Logic,10,11,2,-0.070323,47,4,1.291,0.8785,1
18928,LOG_1_D03_18928,Logic,3,3,1,0.038931,43,1,0.545,0.0578,0
18929,LOG_8_D07_18929,Logic,7,12,5,-0.048751,39,8,1.975,0.6872,1
18930,REG_1_D08_18930,Register,8,8,4,0.036321,26,1,0.502,0.06,0
18931,LOG_2_D01_18931,Logic,1,1,1,0.10629,30,2,0.962,0.1819,0
18932,LOG_8_D07_18932,Logic,7,2,1,0.022844,29,8,2.929,0.1177,0
18933,LOG_2_D07_18933,Logic,7,2,2,0.029933,5,2,0.919,0.3142,0
18934,REG_4_D04_18934,Register,4,5,4,0.133217,29,4,0.948,0.2411,0
18935,REG_8_D01_18935,Register,1,7,1,0.139352,39,8,3.03,0.1285,0
18936,LOG_4_D01_18936,Logic,1,6,1,0.142659,16,4,1.03,0.484,0
18937,LOG_2_D07_18937,Logic,7,13,5,0.001898,46,2,0.968,0.5501,1
18938,LOG_4_D02_18938,Logic,2,5,1,0.081798,22,4,1.564,0.2584,0
18939,LOG_2_D06_18939,Logic,6,5,3,0.137733,27,2,0.949,0.3565,0
18940,PRT_1_D03_18940,Port,3,6,3,0.075657,21,1,0.641,0.436,0
18941,LOG_16_D08_18941,Logic,8,15,5,-0.07239,53,16,4.003,0.8907,1
18942,LOG_8_D05_18942,Logic,5,7,1,0.054818,13,8,1.707,0.1065,0
18943,PRT_16_D02_18943,Port,2,2,1,0.026799,43,16,5.319,0.3129,0
18944,LOG_4_D06_18944,Logic,6,1,1,0.051845,34,4,1.592,0.3417,0
18945,LOG_16_D06_18945,Logic,6,8,2,0.092869,9,16,2.815,0.183,0
18946,BUF_8_D02_18946,Buffer,2,7,4,0.14654,35,8,1.663,0.2216,0
18947,LOG_16_D02_18947,Logic,2,2,2,0.056271,39,16,5.729,0.496,0
18948,BUF_2_D07_18948,Buffer,7,7,3,0.149062,32,2,0.774,0.2173,0
18949,PRT_16_D08_18949,Port,8,8,1,0.012237,23,16,2.927,0.1159,0
18950,LOG_4_D09_18950,Logic,9,12,5,-0.071713,40,4,1.349,0.5027,1
18951,REG_8_D03_18951,Register,3,1,4,0.121609,40,8,2.21,0.4097,0
18952,LOG_2_D02_18952,Logic,2,4,2,0.049592,34,2,0.702,0.3468,0
18953,LOG_1_D06_18953,Logic,6,8,2,0.11033,23,1,0.595,0.3933,0
18954,LOG_8_D05_18954,Logic,5,2,4,0.062556,42,8,1.523,0.2292,0
18955,LOG_8_D06_18955,Logic,6,4,3,-0.009014,39,8,1.771,0.6983,1
18956,LOG_8_D06_18956,Logic,6,2,2,0.050718,7,8,2.976,0.0998,0
18957,LOG_1_D01_18957,Logic,1,1,4,0.108428,13,1,0.484,0.2081,0
18958,REG_8_D02_18958,Register,2,7,1,0.10789,13,8,2.996,0.4596,0
18959,REG_1_D01_18959,Register,1,2,4,0.011286,22,1,0.489,0.3129,0
18960,PRT_8_D06_18960,Port,6,7,2,0.103443,8,8,2.516,0.1931,0
18961,BUF_16_D05_18961,Buffer,5,4,3,0.052486,25,16,5.255,0.3897,0
18962,LOG_8_D09_18962,Logic,9,7,3,-0.034833,34,8,2.847,0.6177,1
18963,REG_2_D02_18963,Register,2,4,4,0.059181,43,2,0.756,0.1102,0
18964,LOG_16_D05_18964,Logic,5,7,4,0.134745,15,16,5.894,0.3656,0
18965,LOG_8_D01_18965,Logic,1,4,2,0.125484,9,8,1.692,0.053,0
18966,LOG_1_D03_18966,Logic,3,8,1,0.056154,24,1,0.458,0.2055,0
18967,PRT_1_D05_18967,Port,5,6,3,0.105904,30,1,0.588,0.1577,0
18968,PRT_8_D03_18968,Port,3,6,4,0.086117,33,8,1.834,0.1643,0
18969,LOG_8_D05_18969,Logic,5,3,3,0.114364,40,8,2.343,0.1855,0
18970,LOG_8_D10_18970,Logic,10,15,3,-0.060897,48,8,1.703,0.7002,1
18971,LOG_1_D08_18971,Logic,8,6,2,0.005201,22,1,0.516,0.2905,0
18972,LOG_16_D01_18972,Logic,1,1,3,0.111611,20,16,4.288,0.4912,0
18973,BUF_4_D08_18973,Buffer,8,6,4,0.022305,9,4,1.578,0.4141,0
18974,LOG_2_D05_18974,Logic,5,7,1,0.085444,34,2,0.908,0.0658,0
18975,PRT_8_D02_18975,Port,2,8,2,0.011203,21,8,1.844,0.1721,0
18976,LOG_16_D07_18976,Logic,7,7,1,0.077089,6,16,5.217,0.112,0
18977,BUF_4_D09_18977,Buffer,9,13,3,-0.008384,54,4,1.313,0.4787,1
18978,REG_4_D09_18978,Register,9,14,5,-0.020684,29,4,1.288,0.804,1
18979,LOG_1_D07_18979,Logic,7,8,4,0.140952,24,1,0.498,0.1776,0
18980,BUF_1_D01_18980,Buffer,1,5,3,0.045205,40,1,0.614,0.1194,0
18981,LOG_4_D02_18981,Logic,2,8,3,0.007434,6,4,1.68,0.0772,0
18982,REG_2_D01_18982,Register,1,6,1,0.034504,15,2,0.732,0.0747,0
18983,LOG_2_D03_18983,Logic,3,6,4,0.063563,37,2,0.701,0.1037,0
18984,LOG_1_D02_18984,Logic,2,7,2,0.11537,38,1,0.553,0.1776,0
18985,LOG_8_D08_18985,Logic,8,1,3,0.070149,20,8,2.773,0.1871,0
18986,PRT_2_D08_18986,Port,8,8,4,0.122438,11,2,0.829,0.3269,0
18987,LOG_4_D01_18987,Logic,1,4,3,0.012716,20,4,1.566,0.3238,0
18988,LOG_1_D08_18988,Logic,8,5,5,-0.039457,32,1,0.452,0.6405,1
18989,BUF_1_D08_18989,Buffer,8,5,1,0.094284,28,1,0.6,0.438,0
18990,BUF_16_D02_18990,Buffer,2,6,4,0.086378,23,16,2.907,0.0672,0
18991,LOG_4_D10_18991,Logic,10,15,4,-0.055139,45,4,1.686,0.9061,1
18992,LOG_8_D03_18992,Logic,3,6,1,0.063942,9,8,1.545,0.2635,0
18993,LOG_16_D03_18993,Logic,3,7,2,0.008778,38,16,5.26,0.4655,0
18994,BUF_2_D04_18994,Buffer,4,4,3,0.011889,33,2,0.908,0.1456,0
18995,REG_2_D07_18995,Register,7,2,1,0.133841,38,2,0.924,0.4077,0
18996,BUF_8_D03_18996,Buffer,3,1,3,0.124807,19,8,1.681,0.4275,0
18997,REG_16_D03_18997,Register,3,6,3,0.011019,31,16,5.827,0.3535,0
18998,BUF_16_D01_18998,Buffer,1,3,4,0.031909,22,16,5.81,0.4639,0
18999,LOG_16_D01_18999,Logic,1,7,1,0.093707,44,16,3.772,0.0894,0
19000,LOG_2_D03_19000,Logic,3,4,1,0.047914,21,2,0.927,0.2384,0
19001,LOG_2_D08_19001,Logic,8,3,2,0.017537,34,2,0.883,0.3503,0
19002,LOG_8_D12_19002,Logic,12,5,3,-0.064772,44,8,3.013,0.7503,1
19003,REG_2_D07_19003,Register,7,8,1,0.050379,12,2,0.706,0.1845,0
19004,LOG_16_D11_19004,Logic,11,7,3,-0.03949,25,16,4.586,0.5351,1
19005,LOG_16_D01_19005,Logic,1,8,2,0.073436,15,16,5.159,0.0824,0
19006,BUF_2_D08_19006,Buffer,8,2,4,0.148958,32,2,0.811,0.4468,0
19007,REG_2_D04_19007,Register,4,4,4,0.112306,22,2,0.833,0.1578,0
19008,BUF_2_D07_19008,Buffer,7,1,3,0.041819,37,2,0.939,0.3541,0
19009,BUF_4_D06_19009,Buffer,6,7,3,0.119691,21,4,1.488,0.2072,0
19010,BUF_1_D05_19010,Buffer,5,1,1,0.068494,24,1,0.531,0.3598,0
19011,LOG_1_D08_19011,Logic,8,8,1,0.005749,24,1,0.612,0.4279,0
19012,LOG_8_D02_19012,Logic,2,6,4,0.027247,13,8,2.809,0.1473,0
19013,BUF_16_D01_19013,Buffer,1,8,1,0.133095,29,16,3.86,0.219,0
19014,LOG_4_D01_19014,Logic,1,8,3,0.087708,23,4,1.586,0.1054,0
19015,LOG_8_D01_19015,Logic,1,7,3,0.049162,31,8,2.266,0.1495,0
19016,LOG_16_D09_19016,Logic,9,5,4,0.000525,40,16,3.467,0.459,1
19017,BUF_4_D05_19017,Buffer,5,6,1,0.098496,20,4,1.685,0.0626,0
19018,BUF_4_D07_19018,Buffer,7,3,2,0.071441,31,4,1.55,0.2997,0
19019,REG_2_D05_19019,Register,5,4,3,0.112479,5,2,0.881,0.1791,0
19020,LOG_4_D05_19020,Logic,5,2,4,0.10649,26,4,1.277,0.4053,0
19021,PRT_2_D06_19021,Port,6,5,2,0.090921,8,2,0.971,0.3747,0
19022,LOG_4_D09_19022,Logic,9,15,4,-0.035838,35,4,1.669,0.8341,1
19023,LOG_4_D01_19023,Logic,1,4,3,0.071044,10,4,0.983,0.219,0
19024,REG_16_D12_19024,Register,12,10,1,-0.04317,25,16,3.459,0.7024,1
19025,PRT_4_D06_19025,Port,6,1,2,0.138884,42,4,1.393,0.3937,0
19026,REG_16_D06_19026,Register,6,14,5,0.001028,50,16,5.08,0.9084,1
19027,LOG_1_D08_19027,Logic,8,1,4,0.133041,8,1,0.537,0.43,0
19028,LOG_4_D02_19028,Logic,2,5,1,0.100885,23,4,1.219,0.182,0
19029,BUF_8_D01_19029,Buffer,1,3,1,0.115383,21,8,2.648,0.3607,0
19030,LOG_2_D06_19030,Logic,6,14,2,-0.011003,40,2,0.647,0.5723,1
19031,LOG_2_D01_19031,Logic,1,5,3,0.027507,15,2,0.82,0.1443,0
19032,REG_16_D06_19032,Register,6,3,3,0.118422,38,16,4.67,0.051,0
19033,LOG_2_D08_19033,Logic,8,3,1,0.14639,27,2,0.812,0.2771,0
19034,LOG_16_D05_19034,Logic,5,8,1,0.103875,10,16,4.984,0.1738,0
19035,LOG_8_D02_19035,Logic,2,8,4,0.094431,33,8,2.862,0.2797,0
19036,BUF_4_D04_19036,Buffer,4,5,3,0.086737,9,4,1.139,0.1786,0
19037,LOG_1_D05_19037,Logic,5,2,4,0.137387,16,1,0.534,0.3131,0
19038,PRT_1_D08_19038,Port,8,2,3,0.039123,11,1,0.502,0.466,0
19039,LOG_16_D03_19039,Logic,3,3,3,0.101578,43,16,4.503,0.4605,0
19040,BUF_1_D02_19040,Buffer,2,7,2,0.104601,11,1,0.455,0.1311,0
19041,LOG_4_D06_19041,Logic,6,8,2,0.061724,33,4,0.981,0.2486,0
19042,BUF_16_D02_19042,Buffer,2,6,4,0.090574,31,16,5.742,0.2377,0
19043,BUF_1_D06_19043,Buffer,6,7,4,0.027308,36,1,0.46,0.419,0
19044,PRT_4_D05_19044,Port,5,4,1,0.082107,11,4,1.275,0.216,0
19045,BUF_8_D03_19045,Buffer,3,7,3,0.038872,28,8,1.689,0.0691,0
19046,LOG_4_D04_19046,Logic,4,3,2,0.128769,32,4,1.652,0.3419,0
19047,REG_8_D08_19047,Register,8,6,3,0.068954,38,8,2.975,0.4425,0
19048,BUF_1_D03_19048,Buffer,3,7,1,0.089045,35,1,0.462,0.2108,0
