src_id,dst_id,wire_cap_ff,wire_length_um,is_critical
14804,20414,53.15,466.64,0
14804,9483,37.57,422.14,0
14805,7130,47.96,377.68,0
14805,13270,38.46,466.74,0
14805,5765,25.34,131.1,0
14805,10314,26.02,119.07,0
14805,9418,87.78,389.52,0
14805,17555,103.34,434.79,0
14805,13398,32.3,136.28,0
14806,9037,8.65,41.06,0
14806,4259,27.87,252.26,0
14806,11966,21.97,121.1,0
14806,13105,10.54,84.83,0
14806,11722,75.54,397.79,0
14806,9232,36.14,155.19,0
14807,13427,22.06,168.99,0
14807,18645,17.72,138.57,0
14807,19615,29.88,211.22,0
14807,9662,20.16,218.41,0
14807,11322,35.34,189.09,0
14808,12357,17.99,135.81,0
14808,14603,2.19,16.86,0
14808,15280,27.29,110.61,0
14808,16778,32.14,377.13,0
14808,13798,16.24,76.09,1
14808,15494,25.96,228.2,0
14809,3039,31.09,154.28,0
14809,2372,61.91,439.29,0
14809,16811,41.22,166.72,0
14809,9887,47.03,406.35,0
14809,219,28.95,133.59,0
14809,1783,41.46,221.93,0
14810,20065,35.75,198.92,0
14810,13271,44.13,374.73,0
14810,6981,59.7,387.95,1
14810,6224,38.63,325.91,0
14810,3270,54.36,331.96,0
14810,16860,70.43,456.73,0
14810,11218,9.83,94.55,0
14810,20101,53.47,282.02,0
14811,12757,76.68,360.18,0
14811,11411,40.35,459.1,0
14811,19208,2.88,15.51,0
14811,7429,20.78,99.23,0
14812,353,36.45,296.6,0
14812,3536,61.86,314.4,0
14812,111,113.65,498.8,0
14812,16683,17.79,109.05,0
14812,5922,65.45,308.14,0
14812,17471,42.12,398.1,0
14813,19577,51.45,427.09,0
14813,15837,59.98,408.09,0
14813,15835,7.03,29.36,0
14813,8241,7.53,46.66,0
14813,1016,42.29,347.34,0
14813,8735,34.19,145.23,0
14813,5169,23.34,94.46,0
14813,20997,3.85,21.21,0
14814,14152,16.15,81.3,0
14814,18653,4.32,51.32,0
14814,2237,31.0,268.82,0
14814,15023,39.62,178.18,0
14814,5118,3.15,14.85,0
14815,7841,85.06,447.62,0
14815,2137,84.18,437.24,0
14815,7515,58.43,257.08,0
14815,5049,106.82,434.1,0
14815,19681,31.77,310.27,0
14815,18616,13.93,76.63,0
14815,2500,41.26,245.36,0
14816,11128,4.64,32.96,0
14816,9327,51.28,285.79,0
14816,5286,67.91,355.25,0
14816,10864,6.97,76.52,0
14817,5094,48.54,227.46,1
14817,2923,35.65,249.04,0
14817,16449,27.99,142.11,1
14817,19252,34.45,368.0,0
14818,13300,31.58,276.45,0
14818,20311,48.79,381.84,0
14818,7351,4.72,43.1,0
14818,15684,36.95,221.0,0
14819,7767,111.96,488.8,0
14819,1723,8.81,60.92,0
14819,1023,4.23,24.03,0
14819,6646,46.01,497.85,0
14819,5586,48.8,491.73,0
14820,18041,69.49,420.19,0
14820,20817,46.3,253.72,0
14820,4717,32.19,278.64,0
14820,14010,37.69,423.18,0
14821,3288,28.34,205.3,0
14821,8074,85.1,426.98,0
14821,3489,73.27,303.37,0
14821,6314,40.71,292.39,0
14821,10241,19.59,94.71,0
14822,399,79.88,392.72,0
14822,20969,82.09,360.02,0
14822,9001,41.29,494.19,0
14822,15395,41.99,231.52,0
14822,17839,50.35,416.51,0
14823,12659,54.27,291.35,0
14823,20757,0.62,5.18,0
14823,14687,33.47,195.27,0
14823,7799,69.85,441.85,0
14823,12400,3.75,32.93,0
14823,9352,56.82,268.72,0
14823,17836,68.2,473.3,0
14823,14010,59.64,255.43,0
14824,17611,12.27,61.51,0
14824,2591,19.15,175.18,0
14824,13468,48.5,205.58,0
14824,9170,19.46,150.49,0
14824,7499,42.05,229.97,0
14825,3479,38.2,253.05,1
14825,11627,2.45,25.39,0
14825,18621,9.72,109.58,0
14825,20902,2.6,24.5,1
14825,16579,39.68,310.49,1
14826,13409,20.63,158.72,0
14826,16895,81.93,406.62,0
14826,15701,64.31,373.13,0
14826,7152,96.74,465.53,0
14826,8881,15.16,127.62,0
14826,819,45.82,410.9,0
14826,15585,67.77,383.06,0
14826,20974,67.98,467.75,0
14827,8148,29.89,188.81,0
14827,8346,23.79,198.07,0
14827,12343,23.97,219.35,0
14827,7378,26.62,111.59,0
14827,3509,41.59,282.3,0
14828,4361,80.21,388.18,0
14828,11155,19.75,131.59,0
14828,10443,72.47,408.58,0
14828,13162,56.72,393.54,0
14828,5209,7.94,32.43,0
14828,15315,9.93,69.76,0
14828,517,76.13,414.43,0
14828,13041,14.72,137.66,0
14829,578,84.17,378.21,0
14829,8940,25.23,227.66,0
14829,12833,30.98,305.74,0
14829,20322,33.01,306.61,0
14829,5904,28.93,348.22,0
14829,15167,11.35,111.16,0
14830,15667,95.63,413.97,0
14830,13462,83.74,375.44,0
14830,17410,69.86,461.91,0
14830,16951,67.66,474.13,0
14830,2887,20.88,93.26,0
14830,25,55.29,406.76,0
14830,18722,10.19,42.61,0
14831,14547,53.7,366.04,0
14831,1538,40.58,184.58,0
14831,4366,81.4,420.56,0
14831,9295,75.58,387.87,0
14831,12184,53.0,211.99,0
14831,12552,6.42,26.17,0
14832,8453,60.81,398.76,0
14832,15582,41.43,169.46,0
14832,16592,20.25,116.52,0
14832,12936,10.6,52.74,0
14832,8141,10.45,77.21,0
14832,8835,67.78,291.26,0
14832,13070,39.82,276.59,0
14832,637,92.5,370.23,0
14833,14064,4.73,49.06,0
14833,16469,33.2,232.45,0
14833,8931,2.94,27.5,0
14833,18966,27.59,183.03,0
14833,8202,19.79,191.28,0
14833,17224,32.54,133.09,0
14833,2432,4.66,43.61,0
14833,14958,47.72,304.4,0
14834,2809,18.25,79.21,0
14834,19510,60.54,467.44,0
14834,18570,5.94,28.44,0
14834,3449,54.29,237.31,0
14834,3547,26.04,192.27,0
14834,5208,29.41,152.57,0
14834,12142,101.48,486.3,0
14834,14952,17.81,82.05,0
14835,16223,76.22,336.94,0
14835,1814,34.87,206.95,0
14835,11444,51.86,455.67,0
14835,13722,92.08,442.58,1
14835,4325,10.5,110.7,0
14835,14195,45.99,258.54,0
14836,15110,39.69,275.8,0
14836,14718,18.3,188.32,0
14836,19789,98.42,463.18,0
14836,18570,120.25,487.4,0
14836,7614,70.52,408.8,0
14836,10753,18.79,104.91,0
14836,12753,59.02,252.19,0
14837,19287,83.13,418.69,0
14837,6102,70.04,337.4,0
14837,20223,110.6,478.43,0
14837,7852,52.46,384.24,0
14837,16883,23.6,106.97,0
14837,16851,42.72,215.48,0
14837,9568,34.38,353.66,0
14837,2686,69.0,312.72,0
14838,5395,69.48,373.39,0
14838,15415,51.79,486.4,0
14838,9778,9.09,69.83,0
14838,5002,58.79,360.45,0
14838,11415,21.92,215.03,0
14838,14466,78.45,480.29,0
14838,15127,35.39,250.39,0
14838,10988,15.1,105.28,0
14839,9083,5.62,34.78,0
14839,2630,111.16,467.25,0
14839,15943,6.39,34.42,0
14839,11427,44.22,205.75,0
14839,18470,19.76,188.0,0
14839,5454,22.65,233.38,0
14839,953,41.22,468.41,0
14839,12408,31.39,167.16,0
14840,14748,37.08,395.83,0
14840,15959,88.74,436.89,0
14840,11641,32.08,303.13,0
14840,14805,21.83,179.65,0
14841,4633,16.0,75.26,0
14841,16698,47.52,330.87,0
14841,2297,43.55,247.5,0
14841,20506,14.24,101.42,0
14842,1785,67.2,458.75,0
14842,16926,58.92,307.39,0
14842,7892,41.93,180.51,0
14842,14793,94.8,479.78,0
14842,13259,43.31,299.77,0
14842,3493,36.9,176.01,0
14842,3819,47.91,483.34,0
14842,1000,71.61,363.41,0
14843,4189,76.46,424.1,0
14843,12990,26.16,182.41,0
14843,15478,38.69,235.66,0
14843,6997,68.39,463.15,0
14843,7807,40.53,242.43,0
14843,3019,25.63,163.93,0
14843,8547,107.32,443.1,0
14844,9792,93.55,392.24,0
14844,19633,67.68,424.64,0
14844,8661,80.13,453.53,0
14844,4518,21.89,126.51,0
14845,9877,35.77,373.02,0
14845,4610,26.94,127.23,0
14845,3628,51.02,359.96,0
14845,7792,85.18,374.6,0
14845,19043,46.76,329.19,0
14845,5723,102.77,413.45,0
14845,3803,37.15,290.27,0
14846,6069,83.34,392.43,0
14846,17656,18.7,133.87,0
14846,16127,36.0,328.03,0
14846,15264,62.69,417.55,0
14846,1852,1.28,13.85,0
14847,6164,91.24,369.6,0
14847,8601,93.53,389.33,0
14847,10110,4.59,55.26,0
14847,6270,52.4,338.52,0
14847,3532,110.48,452.02,0
14848,12282,50.59,221.76,0
14848,11078,19.09,198.68,0
14848,3525,42.72,432.78,0
14848,214,24.9,114.58,0
14848,20692,34.62,384.4,0
14848,9910,63.58,332.32,0
14848,16568,43.18,361.09,0
14848,10885,4.84,35.77,0
14849,19296,35.22,152.42,0
14849,18531,61.24,295.89,0
14849,12266,1.9,17.4,0
14849,18439,27.45,220.78,0
14850,1100,15.42,64.19,0
14850,9689,104.97,434.75,0
14850,16259,55.17,341.79,0
14850,139,41.38,460.65,0
14850,12725,97.4,440.85,0
14850,8633,32.15,145.88,0
14851,6459,53.69,442.55,0
14851,20627,59.12,377.01,0
14851,3731,75.12,432.37,0
14851,10551,58.6,323.3,0
14851,5548,24.44,107.7,0
14851,17566,30.83,306.85,0
14851,17687,71.88,490.59,0
14851,9059,81.91,497.12,0
14852,15607,3.74,21.25,0
14852,14403,26.97,170.75,0
14852,17971,52.92,274.14,0
14852,17655,14.89,72.42,0
14852,11534,42.89,265.68,0
14852,1041,14.03,73.71,0
14853,19609,20.06,223.95,0
14853,18162,8.36,63.26,0
14853,19704,40.23,413.58,0
14853,20713,47.65,363.45,0
14853,2069,33.47,261.62,0
14853,18918,62.51,381.55,0
14853,10151,76.67,474.93,0
14854,2750,7.47,30.48,0
14854,12922,19.02,139.24,0
14854,1274,40.25,368.54,0
14854,3308,87.88,473.47,0
14854,2144,29.72,229.53,0
14854,684,16.31,88.56,0
14854,14746,27.57,185.07,0
14855,19910,17.03,112.55,0
14855,18437,69.2,454.36,0
14855,5771,51.62,227.56,0
14855,18745,41.99,357.9,0
14855,2234,35.95,258.41,0
14855,797,25.01,218.06,0
14855,13556,27.47,132.13,0
14855,1073,72.24,340.25,0
14856,15245,33.08,171.13,1
14856,10814,4.66,22.03,0
14856,18405,30.82,172.3,1
14856,7187,68.34,347.75,0
14857,6835,80.02,352.24,0
14857,19412,9.72,78.18,0
14857,1443,109.14,469.6,1
14857,3657,93.28,497.08,0
14857,7769,114.32,478.57,0
14857,20377,27.41,319.03,0
14858,9633,53.4,262.09,0
14858,4224,44.65,391.94,0
14858,11151,6.57,78.55,0
14858,9654,44.88,248.98,0
14858,3148,119.28,493.44,0
14858,9414,6.43,38.82,0
14858,14681,22.8,103.4,0
14858,919,2.98,14.37,0
14859,1925,17.5,78.98,0
14859,15801,31.06,221.05,0
14859,20160,76.06,306.88,0
14859,20377,65.47,327.22,0
14859,731,71.4,468.48,0
14859,6035,29.08,161.17,0
14859,16622,46.04,310.88,0
14859,19710,4.71,22.98,0
14860,20396,8.89,41.83,0
14860,18723,96.73,387.67,0
14860,19482,22.31,95.69,0
14860,6004,28.17,304.9,0
14860,147,73.25,445.86,0
14860,17340,50.29,417.07,0
14860,18255,30.54,166.07,0
14860,17516,8.99,97.46,0
14861,159,49.63,291.93,0
14861,19863,62.48,406.57,0
14861,11009,86.32,478.02,0
14861,6712,30.63,231.2,0
14861,1757,78.83,360.98,0
14862,5074,3.93,22.95,0
14862,12638,107.17,484.82,0
14862,18053,22.67,145.04,0
14862,5413,37.99,318.54,0
14862,1727,116.88,476.98,0
14862,12533,63.48,260.63,0
14862,2824,53.85,219.09,0
14863,3944,56.18,414.09,0
14863,13811,43.18,302.64,0
14863,5487,35.94,277.87,0
14863,13812,24.57,158.6,0
14863,1097,1.1,8.2,0
14863,15505,34.36,406.46,0
14863,7810,44.72,201.38,0
14863,8053,29.09,178.11,0
14864,9768,50.3,216.47,0
14864,6270,30.61,317.53,0
14864,4113,31.35,191.55,0
14864,14548,91.93,489.92,0
14864,6781,34.87,209.64,1
14865,1649,56.01,257.82,0
14865,15432,69.4,302.44,0
14865,11489,32.38,257.18,1
14865,19043,23.29,174.95,0
14865,19664,54.35,451.17,0
14865,14780,90.2,498.7,0
14866,19207,30.97,232.43,0
14866,20808,12.06,144.78,0
14866,4964,87.87,464.34,0
14866,3202,57.72,446.44,0
14866,19228,57.75,462.38,0
14867,11510,43.89,219.78,0
14867,11489,30.53,180.64,1
14867,16604,22.19,235.4,0
14867,20528,24.91,215.74,0
14867,6999,7.73,93.5,0
14867,19294,75.77,315.76,0
14868,17240,4.19,28.04,0
14868,17727,82.66,426.05,0
14868,14363,61.33,452.77,0
14868,18698,94.46,424.07,0
14868,8929,40.74,221.49,0
14869,7844,34.52,173.53,0
14869,6017,37.43,217.44,0
14869,15190,7.13,63.06,0
14869,19675,12.32,110.15,0
14869,6637,5.25,44.6,0
14869,5790,6.3,27.64,0
14869,3259,5.8,49.38,0
14870,8829,35.41,225.92,0
14870,1501,48.43,328.23,0
14870,10718,76.24,427.14,0
14870,1988,66.45,292.47,0
14870,2789,4.98,24.12,0
14870,16101,44.38,199.98,0
14870,11963,52.94,298.92,0
14871,8306,42.24,192.43,0
14871,5595,22.0,227.47,0
14871,8388,86.57,357.22,0
14871,16531,1.24,5.89,0
14872,1535,19.84,117.66,0
14872,12250,59.61,476.1,0
14872,2662,82.46,373.55,0
14872,20115,49.41,338.45,0
14872,5472,59.44,367.58,0
14872,15980,16.82,149.6,0
14872,11050,76.21,412.47,0
14873,14568,55.02,319.89,0
14873,8744,8.92,85.5,0
14873,4586,64.64,292.24,0
14873,5438,49.36,215.22,0
14873,15222,76.73,386.19,0
14873,9957,53.15,222.58,0
14873,14171,65.67,271.02,0
14874,14558,65.53,493.12,0
14874,2609,51.58,322.29,0
14874,14803,9.13,39.13,0
14874,4743,77.41,389.53,0
14875,8066,81.72,347.43,0
14875,1668,24.51,160.96,0
14875,20871,7.08,38.66,0
14875,11633,68.7,322.15,0
14875,6582,31.14,296.8,0
14875,1857,36.25,325.47,0
14875,2136,20.7,123.11,0
14875,9772,86.56,390.71,0
14876,6908,99.87,498.19,0
14876,16452,64.32,433.67,0
14876,13055,38.74,171.06,0
14876,7549,60.0,246.1,0
14876,15710,18.25,97.71,0
14876,7636,43.2,356.65,0
14876,2479,13.58,55.21,0
14876,18221,40.46,333.09,0
14877,19982,28.84,154.3,1
14877,18302,54.07,476.88,0
14877,12940,111.45,448.51,0
14877,18963,48.6,329.46,0
14878,988,60.69,377.83,0
14878,15930,39.38,319.68,0
14878,4058,45.43,187.14,0
14878,5,75.86,437.96,0
14878,8056,3.22,23.35,0
14878,19179,53.24,326.72,0
14878,16702,20.93,129.69,0
14879,10579,21.51,88.89,0
14879,2351,36.5,299.3,0
14879,18589,16.65,140.61,0
14879,5223,39.14,158.18,0
14880,13445,42.9,400.06,0
14880,12118,39.97,280.21,0
14880,12740,49.82,418.03,0
14880,12287,12.0,89.53,0
14880,4939,14.62,101.67,0
14880,12862,13.49,158.33,0
14881,1255,32.87,272.09,0
14881,12350,26.6,287.29,0
14881,10908,27.04,111.9,0
14881,9297,48.3,412.04,0
14881,445,113.8,493.07,0
14882,2543,6.02,51.92,0
14882,2417,99.26,471.15,0
14882,312,58.74,362.32,0
14882,4617,8.83,62.86,0
14882,20543,25.42,200.63,0
14883,1878,1.63,11.99,0
14883,11288,44.77,230.29,0
14883,5026,44.68,286.68,0
14883,2079,48.3,303.08,0
14883,1208,80.08,357.35,0
14883,18081,19.47,93.45,0
14883,5352,37.69,218.16,0
14884,16550,30.79,357.55,0
14884,19930,55.57,270.75,0
14884,3858,4.01,32.77,0
14884,17079,112.75,461.66,0
14884,19647,57.72,297.73,0
14884,10041,48.7,418.23,0
14884,3091,37.45,211.57,0
14884,8740,35.91,148.81,0
14885,16600,1.37,8.23,0
14885,13289,12.3,129.07,0
14885,6401,41.87,177.4,0
14885,7794,32.01,245.16,0
14885,14184,64.64,435.62,0
14885,15780,31.78,248.45,0
14886,1856,7.32,62.53,0
14886,10550,1.6,17.23,0
14886,9547,6.08,34.46,0
14886,20545,19.6,177.16,0
14886,15339,50.22,230.99,0
14886,4027,53.61,237.79,0
14886,18176,12.45,68.81,0
14886,11455,92.09,479.01,0
14887,10296,38.6,273.71,0
14887,3388,5.58,42.96,0
14887,10191,7.47,85.77,0
14887,17327,62.65,329.83,0
14887,8717,52.08,335.12,0
14887,10577,101.81,411.26,0
14888,18908,16.46,147.94,0
14888,11882,89.91,386.38,0
14888,11621,98.59,474.13,0
14888,18929,35.51,227.51,1
14888,9770,71.1,315.3,0
14888,16408,63.54,361.41,0
14888,15609,29.04,307.09,0
14888,15124,43.0,348.05,0
14889,20713,122.22,499.92,0
14889,3912,90.2,416.5,0
14889,10543,10.83,53.64,0
14889,11868,6.68,65.47,0
14889,16420,80.3,345.39,0
14889,7459,60.61,337.61,0
14890,10355,29.08,122.76,0
14890,5012,23.84,285.6,0
14890,4974,65.1,273.29,0
14890,18996,5.54,38.64,0
14890,6867,18.64,144.04,0
14890,1936,38.71,479.72,0
14890,8133,23.1,109.21,0
14890,9414,10.21,80.38,0
14891,18160,7.14,74.98,0
14891,13023,30.62,188.01,0
14891,7132,10.61,89.47,0
14891,20291,82.89,443.54,0
14892,1245,42.98,303.38,0
14892,7756,1.71,8.84,0
14892,19718,58.43,477.47,0
14892,7782,44.55,334.06,0
14892,17249,17.52,89.27,0
14893,4299,59.78,348.49,0
14893,14557,43.69,357.47,0
14893,15621,39.98,498.73,0
14893,2110,38.49,157.97,0
14893,15676,42.96,285.19,0
14893,6725,26.42,189.72,0
14893,3722,41.86,404.74,0
14894,5571,61.19,281.65,0
14894,15995,25.67,158.31,0
14894,18822,56.81,376.99,0
14894,17902,76.75,351.46,0
14894,3224,56.8,287.84,0
14895,14957,74.66,478.09,0
14895,5952,58.56,356.19,0
14895,17271,69.98,327.59,0
14895,16111,51.48,487.31,0
14895,1628,8.83,41.52,0
14895,14231,71.77,353.36,0
14895,5284,18.39,88.55,0
14896,17555,74.33,422.17,0
14896,15308,1.35,8.98,0
14896,15992,44.92,236.54,0
14896,13116,1.8,11.14,0
14897,9331,20.2,163.34,0
14897,6800,37.92,157.36,0
14897,14043,11.04,65.31,0
14897,3732,59.28,475.53,0
14898,7262,36.51,453.77,0
14898,14406,25.11,150.55,0
14898,14414,37.24,418.37,0
14898,16374,38.88,421.35,0
14898,8346,63.88,436.99,0
14898,9770,94.38,474.3,0
14899,1788,61.1,276.44,1
14899,8672,6.18,70.26,1
14899,17813,100.29,433.65,0
14899,13393,19.77,158.78,0
14899,14558,1.85,10.15,0
14899,13685,21.05,210.27,0
14900,6410,53.24,255.06,0
14900,8975,59.39,249.53,0
14900,18702,18.23,190.63,0
14900,3836,6.67,59.08,0
14900,17364,103.07,458.03,0
14900,3176,27.33,241.07,1
14900,6698,41.51,272.5,1
14900,10675,62.36,492.05,0
14901,2496,57.19,281.34,0
14901,534,12.27,79.55,0
14901,13938,15.13,97.25,0
14901,17055,7.62,90.75,0
14902,11865,26.48,280.04,0
14902,6757,80.77,488.98,0
14902,188,50.87,252.5,0
14902,3593,39.95,165.26,0
14903,1067,28.83,357.7,0
14903,17240,48.4,238.07,0
14903,17098,9.3,45.92,0
14903,6392,84.07,422.48,0
14903,12208,28.57,309.52,0
14903,7551,30.9,313.92,0
14904,2656,32.5,193.03,0
14904,10804,9.87,97.82,0
14904,17825,88.3,411.41,0
14904,3049,12.5,73.91,0
14904,8553,4.1,19.18,0
14904,13548,28.49,245.84,0
14904,4019,47.38,291.63,0
14904,16999,28.78,206.08,0
14905,18598,18.63,83.18,0
14905,11757,33.08,173.64,0
14905,686,19.18,224.1,0
14905,12378,7.05,78.93,0
14905,5430,42.28,209.39,0
14906,2815,68.47,471.34,0
14906,4631,50.77,260.65,0
14906,3526,41.12,243.27,0
14906,7950,29.1,214.1,0
14906,4689,53.93,464.28,0
14906,12747,89.22,373.36,0
14907,18112,51.19,213.86,0
14907,16093,70.56,448.7,0
14907,15973,18.71,96.29,0
14907,1538,39.23,364.64,0
14907,14905,10.53,77.84,0
14907,18830,56.69,239.12,0
14908,5542,1.83,8.15,0
14908,2048,46.41,486.78,0
14908,16401,13.98,94.22,0
14908,5237,43.18,178.14,0
14909,7119,60.13,257.36,1
14909,3937,3.52,14.52,0
14909,2601,63.99,462.79,0
14909,12106,89.44,444.11,0
14910,14582,61.49,256.88,0
14910,11009,64.38,292.44,0
14910,9531,40.92,170.15,0
14910,11644,55.92,286.15,0
14910,15626,43.35,331.18,0
14911,2213,43.5,181.38,0
14911,20819,55.75,292.26,0
14911,16653,26.0,199.67,0
14911,10305,18.22,207.35,0
14911,4479,65.39,262.53,0
14911,19081,6.39,49.03,0
14911,11947,33.54,301.91,0
14912,5010,36.05,197.83,0
14912,19471,69.52,342.58,0
14912,1664,25.43,289.78,0
14912,12544,76.97,421.61,0
14912,2071,30.46,151.06,0
14912,10971,19.42,204.63,0
14912,2292,3.14,19.46,0
14912,3537,119.3,497.73,0
14913,9736,51.47,207.87,0
14913,13389,18.32,207.84,0
14913,5489,5.76,27.87,0
14913,18956,13.74,99.86,0
14913,2107,4.24,44.83,0
14914,19768,50.39,394.43,0
14914,20645,44.31,189.2,0
14914,20634,35.28,359.16,0
14914,14676,8.23,66.86,0
14914,12009,64.8,422.77,0
14914,11432,67.64,465.9,0
14914,236,48.59,382.42,0
14915,6189,71.38,424.76,0
14915,6490,38.21,223.87,0
14915,17978,57.85,284.39,0
14915,18277,29.57,281.79,0
14916,11264,94.27,441.7,0
14916,1658,78.93,328.08,0
14916,1663,84.97,340.85,0
14916,8447,100.82,465.38,0
14916,18344,6.41,33.23,0
14916,17901,55.67,233.95,0
14916,7685,14.22,75.02,0
14917,7197,45.94,411.18,0
14917,12196,38.25,420.64,0
14917,217,14.71,174.11,0
14917,9449,48.62,202.53,0
14918,11824,18.8,81.75,0
14918,15241,22.7,123.24,0
14918,15049,9.28,88.84,0
14918,19903,58.81,471.79,0
14918,3272,116.03,467.13,0
14919,19331,73.05,454.27,0
14919,5425,48.56,290.85,0
14919,13436,80.85,452.13,0
14919,5621,8.87,62.38,0
14920,8302,14.89,172.84,0
14920,17130,99.54,499.33,1
14920,17546,67.27,314.65,0
14920,1055,35.62,181.1,1
14920,19592,46.03,426.42,1
14921,15303,18.6,99.3,0
14921,17884,46.08,405.49,0
14921,15816,80.36,324.63,0
14921,16168,17.4,215.3,0
14921,1162,16.13,148.91,0
14921,18553,23.14,208.41,0
14921,17975,17.45,198.98,0
14922,19246,78.16,388.58,0
14922,9299,22.52,231.09,0
14922,12416,1.94,14.14,0
14922,7484,22.11,136.75,0
14922,12675,42.61,383.49,0
14922,20808,27.18,202.26,0
14922,4699,77.58,316.8,0
14923,16625,31.13,236.82,0
14923,19627,38.64,447.0,0
14923,281,9.3,47.21,0
14923,12478,60.55,456.12,0
14923,10917,48.16,206.1,0
14923,10333,65.69,267.07,0
14924,15836,46.95,497.11,0
14924,6313,23.58,127.57,0
14924,14867,23.82,225.95,0
14924,11682,46.35,320.07,0
14924,4480,21.17,262.86,0
14924,19705,57.98,280.51,0
14924,3687,13.13,89.51,0
14924,20991,36.65,291.05,0
14925,4331,59.5,375.3,0
14925,9257,5.18,35.76,0
14925,389,31.41,343.39,0
14925,6734,55.35,357.42,0
14925,19736,52.7,392.98,0
14925,522,66.01,439.96,0
14925,2974,37.94,271.79,0
14926,19522,39.95,291.57,0
14926,7667,35.82,401.28,0
14926,6406,60.64,320.73,0
14926,10165,104.43,489.51,0
14927,10652,86.46,425.26,0
14927,19782,37.52,352.18,0
14927,7091,29.07,227.76,0
14927,12874,20.74,234.03,0
14927,19068,94.51,496.59,0
14927,7231,80.57,409.42,0
14927,938,65.5,274.8,0
14927,5013,10.59,63.63,0
14928,4944,9.73,49.62,0
14928,20517,52.26,372.2,0
14928,16340,12.75,62.98,0
14928,6442,75.59,449.79,0
14928,7349,22.11,107.68,0
14928,11462,23.47,150.76,0
14928,5446,35.35,273.1,0
14928,9644,14.18,63.95,0
14929,12205,1.27,11.3,0
14929,3806,19.95,106.21,0
14929,6477,70.78,395.4,0
14929,7153,20.23,115.87,0
14929,15758,56.56,354.59,0
14930,4133,29.58,182.08,0
14930,5759,22.78,265.38,0
14930,11481,72.33,299.65,0
14930,17960,22.98,186.9,0
14930,8889,13.19,116.85,0
14931,3347,55.31,380.25,0
14931,12499,56.75,428.66,0
14931,12971,50.48,271.92,0
14931,4933,4.68,48.29,0
14931,10933,13.29,109.86,0
14932,19179,1.78,11.88,0
14932,14026,74.57,497.74,0
14932,6709,32.79,295.64,0
14932,17936,82.81,367.77,0
14932,12770,43.17,183.07,0
14932,11835,69.65,306.54,0
14933,3358,34.49,180.75,0
14933,15708,54.52,382.25,0
14933,11340,51.23,310.31,0
14933,15112,34.98,237.86,0
14933,9878,35.79,264.79,0
14934,10412,11.49,84.25,0
14934,9716,54.4,496.67,0
14934,4782,80.08,491.57,0
14934,9751,27.4,340.56,0
14934,17081,3.21,15.44,0
14934,11681,3.07,29.64,0
14934,19642,55.37,425.05,0
14934,20797,16.64,123.88,0
14935,12232,74.02,489.58,0
14935,15852,64.89,356.27,0
14935,3359,4.76,32.11,0
14935,4876,8.85,77.75,0
14935,2704,73.15,313.17,0
14935,19926,101.73,427.66,0
14935,17679,23.78,153.34,0
14936,10760,92.8,480.85,0
14936,16826,52.29,434.99,0
14936,4840,19.71,198.94,0
14936,10089,22.01,203.29,0
14936,4799,19.48,88.91,0
14937,6176,17.46,128.43,0
14937,6973,55.07,225.18,0
14937,20441,46.9,420.02,0
14937,6905,19.83,193.4,0
14937,20555,52.33,433.77,0
14938,2163,8.96,50.2,0
14938,11023,98.09,487.77,0
14938,13964,15.54,66.76,0
14938,542,59.06,272.04,0
14938,7430,65.68,299.18,0
14938,3447,46.8,484.75,0
14939,13918,99.46,420.83,0
14939,12892,24.29,207.11,0
14939,5243,51.23,322.39,0
14939,20525,2.16,8.86,0
14939,8804,49.35,428.59,0
14940,417,21.0,205.42,0
14940,3049,24.14,168.08,0
14940,16783,80.7,382.85,0
14940,18575,84.29,387.99,0
14940,3286,3.61,18.74,0
14940,13422,83.05,475.42,0
14940,10984,113.32,482.1,0
14941,20238,15.52,100.9,0
14941,19750,28.65,135.38,0
14941,16370,4.74,21.77,0
14941,19631,92.94,436.27,0
14941,18159,14.73,62.51,0
14942,20080,41.34,172.3,0
14942,12996,4.84,27.61,1
14942,17408,68.09,486.35,0
14942,14248,1.57,8.25,0
14942,15264,30.61,295.72,1
14942,2915,35.42,315.08,0
14942,17110,67.17,272.16,0
14943,17503,78.6,369.99,0
14943,12293,22.18,203.3,0
14943,11739,40.9,442.15,0
14943,6946,16.19,163.05,0
14943,10293,14.35,148.89,0
14943,1417,7.38,69.8,0
14944,7918,43.05,260.14,0
14944,20226,23.66,168.04,0
14944,4463,44.66,221.54,0
14944,19240,58.23,249.78,0
14944,14736,42.83,215.44,0
14945,18565,48.86,197.8,0
14945,11049,93.83,391.09,0
14945,17754,97.26,419.2,0
14945,13085,3.78,18.7,0
14945,8737,4.75,22.1,0
14946,15005,96.91,446.05,0
14946,16742,41.95,358.17,0
14946,17218,61.73,406.72,0
14946,13900,20.8,239.06,0
14946,19226,38.62,155.86,0
14946,18450,23.46,103.68,0
14946,12417,96.52,425.08,0
14946,17770,27.52,117.49,0
14947,5556,28.92,157.75,0
14947,4158,1.49,14.17,0
14947,8660,25.28,210.05,0
14947,6222,98.09,431.01,0
14948,9878,54.0,256.84,0
14948,16609,35.85,257.75,0
14948,7372,2.03,17.34,0
14948,6320,59.24,358.33,0
14949,3008,36.93,396.29,0
14949,17868,25.92,176.21,0
14949,10223,90.0,454.55,0
14949,16789,57.54,262.09,0
